Dates,XAU Curncy,XAG Curncy,XPD Curncy,XPT Curncy,USSA1 Curncy,USYC2Y10 Index,CHF Curncy,CNY Curncy,GBP Curncy,EUR Curncy,AUD Curncy,INDU Index,VIX Index
1/10/1990,396.3,4.78,#N/A N/A,435,#N/A N/A,78.15,1.2895,4.7339,1.8835,1.3508,0.8303,2515.84,28.06
2/10/1990,387.85,4.69,#N/A N/A,435,#N/A N/A,77.95,1.292,4.7339,1.893,1.3466,0.8295,2505.2,27.28
3/10/1990,389.4,4.69,#N/A N/A,435,#N/A N/A,80.95,1.285,4.7339,1.9025,1.3534,0.8244,2489.36,27.9
4/10/1990,395.75,4.71,#N/A N/A,445,#N/A N/A,80.85,1.277,4.7339,1.9155,1.3633,0.8335,2516.83,27.51
5/10/1990,395.6,4.71,#N/A N/A,445,#N/A N/A,84.85,1.291,4.7339,1.956,1.3631,0.835,2510.64,27.85
8/10/1990,390.8,4.66,#N/A N/A,445.25,#N/A N/A,86.35,1.279,4.7339,1.975,1.3652,0.8375,2523.76,28.04
9/10/1990,397,4.69,#N/A N/A,445.25,#N/A N/A,91.05,1.2775,4.7339,1.9638,1.3725,0.834,2445.54,30.71
10/10/1990,391.8,4.62,#N/A N/A,445.25,#N/A N/A,93.15,1.278,4.7339,1.971,1.3717,0.8265,2407.92,31.19
11/10/1990,388,4.38,#N/A N/A,443.38,#N/A N/A,93.55,1.291,4.7339,1.978,1.3646,0.8157,2365.1,33.98
12/10/1990,388.25,4.24,#N/A N/A,443.38,#N/A N/A,89.55,1.2785,4.7339,1.971,1.3768,0.8182,2398.02,31.94
15/10/1990,380.7,4.25,#N/A N/A,417.25,#N/A N/A,90.55,1.2885,4.7339,1.9503,1.3757,0.7908,2416.34,31.64
16/10/1990,364.75,4.2,#N/A N/A,417.25,#N/A N/A,86.65,1.279,4.7339,1.967,1.3801,0.7875,2381.19,31.45
17/10/1990,366,4.21,#N/A N/A,417.25,#N/A N/A,83.25,1.2735,4.7339,1.961,1.3881,0.778,2387.87,31.37
18/10/1990,367.85,4.24,#N/A N/A,393.25,#N/A N/A,80.25,1.274,4.7339,1.9715,1.3858,0.7705,2452.72,29.6
19/10/1990,372,4.24,#N/A N/A,393.25,#N/A N/A,78.35,1.27,4.7339,1.959,1.3914,0.783,2520.79,27.86
22/10/1990,367.5,4.23,#N/A N/A,403.5,#N/A N/A,77.15,1.282,4.7339,1.9465,1.3845,0.7815,2516.09,27.27
23/10/1990,371.65,4.23,#N/A N/A,403.5,#N/A N/A,82.55,1.2817,4.7339,1.9485,1.3799,0.777,2494.06,27.57
24/10/1990,371.1,4.22,#N/A N/A,403.5,#N/A N/A,82.95,1.27,4.7339,1.96,1.3864,0.7817,2504.21,28.28
25/10/1990,375.05,4.23,#N/A N/A,427.25,#N/A N/A,83.45,1.277,4.7339,1.955,1.3889,0.7835,2484.16,29.04
26/10/1990,373.7,4.22,#N/A N/A,427.25,#N/A N/A,85.45,1.281,4.7339,1.958,1.381,0.7827,2436.14,30.75
29/10/1990,372.7,4.07,#N/A N/A,419.75,#N/A N/A,90.05,1.287,4.7339,1.9485,1.3831,0.7825,2430.2,31.54
30/10/1990,373.75,4.13,#N/A N/A,419.75,#N/A N/A,90.85,1.2895,4.7339,1.956,1.3736,0.782,2448.02,30.52
31/10/1990,379.5,4.22,#N/A N/A,419.75,#N/A N/A,88.45,1.287,4.7339,1.9435,1.3814,0.7863,2442.33,30.04
1/11/1990,380.4,4.18,#N/A N/A,436,#N/A N/A,90.15,1.2762,4.7339,1.9455,1.3881,0.7847,2454.95,30.25
2/11/1990,377.5,4.28,#N/A N/A,436,#N/A N/A,89.95,1.2707,4.7339,1.96,1.3937,0.776,2490.84,30.03
5/11/1990,376.9,4.17,#N/A N/A,429.5,#N/A N/A,86.15,1.2505,4.7339,1.9715,1.401,0.7815,2502.23,29.85
6/11/1990,379.25,4.22,#N/A N/A,429.5,#N/A N/A,85.45,1.25,4.7339,1.966,1.4096,0.787,2485.15,29.11
7/11/1990,385,4.22,#N/A N/A,429.5,#N/A N/A,90.55,1.244,4.7339,1.9698,1.413,0.778,2440.84,30.87
8/11/1990,384.75,4.26,#N/A N/A,427,#N/A N/A,89.45,1.2485,4.7339,1.967,1.4006,0.7795,2443.81,30.79
9/11/1990,385.7,4.24,#N/A N/A,427,#N/A N/A,86.75,1.25,4.7339,1.967,1.4041,0.7797,2488.61,26.96
12/11/1990,380.7,4.21,#N/A N/A,417.5,#N/A N/A,86.85,1.25,4.7339,1.9635,1.4128,0.7785,2540.35,25.6
13/11/1990,383.5,4.21,#N/A N/A,417.5,#N/A N/A,80.15,1.2537,4.7339,1.9645,1.414,0.774,2535.4,24.58
14/11/1990,383.9,4.2,#N/A N/A,417.5,#N/A N/A,78.75,1.246,4.7339,1.9603,1.4178,0.7705,2559.65,22.89
15/11/1990,378,4.17,#N/A N/A,418.25,#N/A N/A,78.75,1.2522,4.7339,1.9575,1.4116,0.772,2545.05,22.57
16/11/1990,376.3,4.14,#N/A N/A,418.25,#N/A N/A,72.65,1.244,4.7339,1.9691,1.4188,0.7712,2550.25,21.34
19/11/1990,377.8,4.13,#N/A N/A,419.5,#N/A N/A,73.65,1.2457,5.2352,1.9745,1.4211,0.7655,2565.35,20.95
20/11/1990,380,4.14,#N/A N/A,419.5,#N/A N/A,70.75,1.2473,5.2352,1.9665,1.4138,0.767,2530.2,20.09
21/11/1990,377.3,4.11,#N/A N/A,419.5,#N/A N/A,75.15,1.2513,5.2352,1.971,1.4138,0.7645,2539.36,21.09
22/11/1990,380,4.15,#N/A N/A,414,#N/A N/A,77.45,1.2505,5.2352,1.97,1.4104,0.769,2539.36,21.09
23/11/1990,383.6,4.14,#N/A N/A,414,#N/A N/A,77.85,1.2585,5.2352,1.968,1.4055,0.767,2527.23,20.98
26/11/1990,386.9,4.19,#N/A N/A,419.5,#N/A N/A,74.35,1.2675,5.2352,1.969,1.3994,0.7672,2533.17,22.76
27/11/1990,383.8,4.12,#N/A N/A,419.5,#N/A N/A,72.85,1.26,5.2352,1.983,1.4102,0.7695,2543.81,22.86
28/11/1990,385,4.11,#N/A N/A,419.5,#N/A N/A,71.45,1.2683,5.2352,1.9685,1.4073,0.7697,2535.15,22.96
29/11/1990,386.8,4.13,#N/A N/A,425.75,#N/A N/A,74.55,1.277,5.2352,1.944,1.4037,0.7711,2518.81,23.91
30/11/1990,384.85,4.08,#N/A N/A,425.75,#N/A N/A,66.25,1.2765,5.2352,1.9435,1.3891,0.7729,2559.65,22.16
3/12/1990,380.65,4.12,#N/A N/A,426.75,#N/A N/A,69.25,1.292,5.2352,1.9165,1.3849,0.7768,2565.59,22.29
4/12/1990,377.6,4.16,#N/A N/A,426.75,#N/A N/A,71.25,1.2842,5.2352,1.9305,1.3887,0.778,2579.7,22.03
5/12/1990,376,4.15,#N/A N/A,426.75,#N/A N/A,70.75,1.2835,5.2352,1.9265,1.3881,0.7685,2610.4,20.94
6/12/1990,370,4.12,#N/A N/A,424.75,#N/A N/A,69.25,1.2725,5.2352,1.9405,1.3967,0.771,2602.48,22.62
7/12/1990,370.8,4.14,#N/A N/A,424.75,#N/A N/A,70.95,1.263,5.2352,1.9518,1.4073,0.7745,2590.1,22.59
10/12/1990,374.05,4.09,#N/A N/A,426.75,#N/A N/A,69.45,1.262,5.2352,1.946,1.4168,0.769,2596.78,23.58
11/12/1990,372.1,4.08,#N/A N/A,426.75,#N/A N/A,69.25,1.2675,5.2352,1.9375,1.4106,0.768,2586.14,23.75
12/12/1990,370.9,4.06,#N/A N/A,426.75,#N/A N/A,69.65,1.2645,5.2352,1.945,1.4094,0.7672,2622.28,21.28
13/12/1990,372,4.01,#N/A N/A,423.25,#N/A N/A,68.35,1.2655,5.2352,1.946,1.4077,0.759,2614.36,23.05
14/12/1990,373.2,3.96,#N/A N/A,423.25,#N/A N/A,71.95,1.2742,5.2352,1.937,1.4037,0.769,2593.81,23.85
17/12/1990,376.3,3.95,#N/A N/A,416.25,#N/A N/A,72.05,1.275,5.2352,1.931,1.3994,0.7674,2593.32,24.85
18/12/1990,377.4,3.96,#N/A N/A,416.25,#N/A N/A,76.55,1.2703,5.2352,1.9345,1.4012,0.77,2626.73,23.11
19/12/1990,378.9,3.97,#N/A N/A,416.25,#N/A N/A,78.85,1.27,5.2352,1.931,1.4063,0.772,2626.73,23.08
20/12/1990,385.45,4.1,#N/A N/A,415,#N/A N/A,81.95,1.2898,5.2352,1.894,1.3918,0.7742,2629.46,23.13
21/12/1990,383.75,4.14,#N/A N/A,415,#N/A N/A,83.35,1.309,5.2352,1.888,1.365,0.77,2633.66,22.66
24/12/1990,383.75,4.04,#N/A N/A,422.25,#N/A N/A,85.95,1.316,5.2352,1.8745,1.3548,0.775,2621.29,24.03
25/12/1990,383.75,4.04,#N/A N/A,422.25,#N/A N/A,86.55,1.311,5.2352,1.875,1.3548,0.775,2621.29,24.03
26/12/1990,383.75,4.04,#N/A N/A,422.25,#N/A N/A,84.05,1.307,5.2352,1.882,1.3548,0.7755,2637.13,24.18
27/12/1990,382.8,4.09,#N/A N/A,422.25,#N/A N/A,85.35,1.306,5.2352,1.89,1.3615,0.7673,2625.5,24.81
28/12/1990,382.8,4.09,#N/A N/A,422.25,#N/A N/A,90.45,1.2795,5.2352,1.9225,1.3858,0.7702,2629.21,25.05
31/12/1990,382.8,4.19,#N/A N/A,412.75,#N/A N/A,83.85,1.277,5.2352,1.93,1.3908,0.7715,2633.66,26.38
1/1/1991,382.8,4.19,#N/A N/A,412.75,#N/A N/A,83.85,1.277,5.2352,1.93,1.3908,0.7715,2633.66,26.38
2/1/1991,390.8,4.16,#N/A N/A,412.75,#N/A N/A,83.85,1.2622,5.2352,1.943,1.3955,0.7737,2610.64,26.62
3/1/1991,386.3,4.09,#N/A N/A,412.75,#N/A N/A,85.85,1.2665,5.2352,1.9455,1.3959,0.778,2573.51,27.93
4/1/1991,387.4,4.21,#N/A N/A,412.75,#N/A N/A,85.15,1.2755,5.2352,1.9355,1.3854,0.7788,2566.09,27.19
7/1/1991,391.1,4.2,#N/A N/A,414.5,#N/A N/A,93.45,1.2921,5.2352,1.904,1.3622,0.7787,2522.77,28.95
8/1/1991,389.7,4.25,#N/A N/A,414.5,#N/A N/A,104.65,1.288,5.2352,1.896,1.3609,0.7786,2509.41,30.38
9/1/1991,387.1,4.08,#N/A N/A,414.5,#N/A N/A,109.65,1.2732,5.2352,1.89,1.3744,0.7743,2470.3,33.3
10/1/1991,390.55,4.13,#N/A N/A,412.75,#N/A N/A,101.55,1.2885,5.2352,1.9145,1.362,0.7755,2498.76,31.33
11/1/1991,390.6,4.15,#N/A N/A,412.75,#N/A N/A,105.35,1.28,5.2352,1.908,1.3622,0.7755,2501.49,32.63
14/1/1991,398.6,4.19,#N/A N/A,417.75,#N/A N/A,104.85,1.2831,5.2352,1.904,1.3519,0.7788,2483.91,36.2
15/1/1991,398.5,4.2,#N/A N/A,417.75,#N/A N/A,105.85,1.2873,5.2352,1.9,1.3523,0.7845,2490.59,36.16
16/1/1991,403,4.22,#N/A N/A,417.75,#N/A N/A,105.15,1.289,5.2352,1.907,1.3499,0.7895,2508.91,33.2
17/1/1991,379,4.09,#N/A N/A,421.75,#N/A N/A,89.65,1.2725,5.2352,1.9325,1.3738,0.782,2623.51,27.45
18/1/1991,378.25,4.04,#N/A N/A,421.75,#N/A N/A,89.35,1.262,5.2352,1.9395,1.3839,0.7825,2646.78,25.39
21/1/1991,378.2,4.03,#N/A N/A,416.25,#N/A N/A,94.75,1.2475,5.2352,1.962,1.397,0.7807,2629.21,24.33
22/1/1991,381,4.02,#N/A N/A,416.25,#N/A N/A,96.65,1.2582,5.2352,1.945,1.393,0.7836,2603.22,24.9
23/1/1991,378.3,3.97,#N/A N/A,416.25,#N/A N/A,94.05,1.2532,5.2352,1.961,1.3961,0.7861,2619.06,23.92
24/1/1991,373,3.87,#N/A N/A,406.75,#N/A N/A,94.35,1.258,5.2352,1.958,1.4085,0.7797,2643.07,22.86
25/1/1991,374.25,3.83,#N/A N/A,406.75,#N/A N/A,96.85,1.26,5.2352,1.957,1.4012,0.7782,2659.41,22.2
28/1/1991,374.5,3.8,#N/A N/A,391.25,#N/A N/A,93.65,1.2635,5.2352,1.965,1.4027,0.7845,2654.46,23.05
29/1/1991,376.8,3.85,#N/A N/A,391.25,#N/A N/A,94.85,1.2605,5.2352,1.959,1.4063,0.7851,2662.62,23.17
30/1/1991,367.1,3.8,#N/A N/A,391.25,#N/A N/A,97.65,1.2675,5.2352,1.9638,1.3945,0.7864,2713.12,21.37
31/1/1991,366,3.82,#N/A N/A,387,#N/A N/A,96.45,1.258,5.2352,1.967,1.4069,0.7847,2736.39,20.91
1/2/1991,364.5,3.87,#N/A N/A,387,#N/A N/A,108.85,1.2525,5.2352,1.9755,1.4211,0.7846,2730.69,21.04
4/2/1991,367.15,3.86,#N/A N/A,390,#N/A N/A,106.45,1.2512,5.2352,1.9815,1.4233,0.7827,2772.28,21.86
5/2/1991,366.6,3.82,#N/A N/A,390,#N/A N/A,105.85,1.249,5.2352,1.9925,1.4274,0.7788,2788.37,21.46
6/2/1991,360.75,3.81,#N/A N/A,390,#N/A N/A,103.55,1.2347,5.2352,2.0045,1.436,0.7798,2830.94,22.68
7/2/1991,363.9,3.8,#N/A N/A,384.75,#N/A N/A,102.45,1.2375,5.2352,1.9975,1.4372,0.7831,2810.64,23.6
8/2/1991,370,3.83,#N/A N/A,384.75,#N/A N/A,98.95,1.2445,5.2352,1.989,1.4312,0.7802,2830.69,23.38
11/2/1991,366.85,3.81,#N/A N/A,380.75,#N/A N/A,101.55,1.2355,5.2352,1.9985,1.4376,0.7796,2902.23,22.56
12/2/1991,364.4,3.66,#N/A N/A,380.75,#N/A N/A,102.75,1.245,5.2352,1.98,1.436,0.7838,2874.75,22.26
13/2/1991,366.75,3.72,#N/A N/A,380.75,#N/A N/A,101.55,1.2495,5.2352,1.986,1.4329,0.7893,2909.16,20.86
14/2/1991,368.15,3.76,#N/A N/A,380.75,#N/A N/A,104.45,1.257,5.2352,1.981,1.4261,0.788,2877.23,21.48
15/2/1991,365.5,3.81,#N/A N/A,380.75,#N/A N/A,97.85,1.268,5.2352,1.9685,1.4138,0.7883,2934.65,19.57
18/2/1991,363.75,3.77,#N/A N/A,385.25,#N/A N/A,96.85,1.2733,5.2352,1.9603,1.4071,0.7902,2934.65,19.57
19/2/1991,363,3.74,#N/A N/A,385.25,#N/A N/A,95.15,1.2815,5.2352,1.952,1.4035,0.7885,2932.18,19.84
20/2/1991,364.65,3.69,#N/A N/A,385.25,#N/A N/A,96.75,1.2798,5.2352,1.95,1.3961,0.7898,2899.01,22.26
21/2/1991,362.25,3.66,#N/A N/A,386.75,#N/A N/A,96.75,1.2743,5.2352,1.9575,1.4019,0.7887,2891.83,20.78
22/2/1991,358.8,3.62,#N/A N/A,386.75,#N/A N/A,92.65,1.2895,5.2352,1.9445,1.3959,0.786,2889.36,21.01
25/2/1991,357.65,3.64,#N/A N/A,381,#N/A N/A,92.15,1.304,5.2352,1.925,1.3736,0.7835,2887.87,22.86
26/2/1991,359.25,3.62,#N/A N/A,381,#N/A N/A,95.55,1.305,5.2352,1.9198,1.3702,0.7853,2864.6,20.38
27/2/1991,360,3.61,#N/A N/A,381,#N/A N/A,96.85,1.316,5.2352,1.918,1.3736,0.7855,2889.11,21.26
28/2/1991,362.7,3.67,#N/A N/A,388,#N/A N/A,95.05,1.3265,5.2352,1.913,1.371,0.7877,2882.18,21.23
1/3/1991,366.9,3.75,#N/A N/A,388,#N/A N/A,95.05,1.332,5.2352,1.8953,1.3624,0.7872,2909.9,21.23
4/3/1991,365.45,3.75,#N/A N/A,400.25,#N/A N/A,96.65,1.34,5.2352,1.8965,1.3611,0.7791,2914.11,20.86
5/3/1991,364.5,3.82,#N/A N/A,400.25,#N/A N/A,97.25,1.3355,5.2352,1.893,1.3661,0.7724,2972.52,20.45
6/3/1991,366.2,3.83,#N/A N/A,400.25,#N/A N/A,95.55,1.3455,5.2352,1.896,1.3512,0.7694,2973.27,20.55
7/3/1991,366.5,3.9,#N/A N/A,400.25,#N/A N/A,95.05,1.35,5.2352,1.887,1.3525,0.7677,2963.37,21.05
8/3/1991,368.5,4,#N/A N/A,400.25,#N/A N/A,105.25,1.3645,5.2352,1.865,1.3371,0.7689,2955.2,20.81
11/3/1991,365.85,4.17,#N/A N/A,404.5,#N/A N/A,102.45,1.3705,5.2352,1.85,1.3264,0.7694,2939.36,20.88
12/3/1991,364.25,3.97,#N/A N/A,404.5,#N/A N/A,102.95,1.3625,5.2352,1.858,1.3298,0.769,2922.52,18.82
13/3/1991,366,4.05,#N/A N/A,404.5,#N/A N/A,105.85,1.3695,5.2352,1.85,1.324,0.7698,2955.2,16.09
14/3/1991,364.6,4.03,#N/A N/A,408.25,#N/A N/A,107.45,1.3685,5.2352,1.852,1.3242,0.7689,2952.23,14.94
15/3/1991,366,4.03,#N/A N/A,408.25,#N/A N/A,112.05,1.3873,5.2352,1.8225,1.3087,0.7707,2948.27,14.9
18/3/1991,362.3,4.05,#N/A N/A,405.25,#N/A N/A,107.45,1.412,5.2352,1.7935,1.2816,0.7698,2929.95,15.79
19/3/1991,364.5,3.94,#N/A N/A,405.25,#N/A N/A,104.15,1.4285,5.2352,1.7695,1.2695,0.7693,2867.82,16.11
20/3/1991,364.5,4.03,#N/A N/A,405.25,#N/A N/A,100.95,1.423,5.2352,1.7867,1.2708,0.7693,2872.03,16.04
21/3/1991,362.35,3.97,#N/A N/A,399.5,#N/A N/A,103.35,1.4105,5.2352,1.797,1.2765,0.7735,2855.45,16.86
22/3/1991,362.35,4,#N/A N/A,399.5,#N/A N/A,101.65,1.4093,5.2352,1.7905,1.2755,0.7751,2858.91,16.49
25/3/1991,359.25,3.95,#N/A N/A,397.75,#N/A N/A,101.15,1.429,5.2352,1.7475,1.2544,0.773,2865.84,16.76
26/3/1991,356.6,3.91,#N/A N/A,397.75,#N/A N/A,98.85,1.4353,5.2352,1.7495,1.2346,0.7754,2914.85,16.31
27/3/1991,354.05,3.89,#N/A N/A,397.75,#N/A N/A,99.15,1.4545,5.2352,1.7375,1.2241,0.774,2917.57,16.55
28/3/1991,355.65,3.83,#N/A N/A,391.75,#N/A N/A,103.15,1.4555,5.2352,1.741,1.2253,0.7758,2913.86,16.88
29/3/1991,355.65,3.83,#N/A N/A,391.75,#N/A N/A,102.95,1.445,5.2352,1.751,1.2253,0.7775,2913.86,16.88
1/4/1991,355.65,3.83,#N/A N/A,391.75,#N/A N/A,106.85,1.4382,5.2352,1.771,1.2253,0.776,2881.19,17.42
2/4/1991,357.5,3.93,#N/A N/A,391.75,#N/A N/A,106.95,1.4243,5.2352,1.782,1.2415,0.7758,2945.05,17.4
3/4/1991,359.2,4.06,#N/A N/A,391.75,#N/A N/A,105.75,1.4161,5.2352,1.7715,1.2533,0.7797,2926.73,17.61
4/4/1991,358.4,4.05,#N/A N/A,396.5,#N/A N/A,105.15,1.4015,5.2352,1.7865,1.2541,0.783,2924.5,18.01
5/4/1991,358.5,4.03,#N/A N/A,396.5,#N/A N/A,108.15,1.419,5.2352,1.7695,1.2535,0.7869,2896.78,17.63
8/4/1991,361,3.96,#N/A N/A,402.25,#N/A N/A,107.65,1.4322,5.2352,1.7655,1.2413,0.7869,2918.56,17.41
9/4/1991,364,4,#N/A N/A,402.25,#N/A N/A,109.35,1.4125,5.2853,1.791,1.2527,0.7873,2873.02,20.12
10/4/1991,363.65,4.02,#N/A N/A,402.25,#N/A N/A,109.75,1.424,5.2853,1.776,1.2497,0.788,2874.5,19.73
11/4/1991,361.75,3.98,#N/A N/A,405,#N/A N/A,117.05,1.412,5.2853,1.791,1.2561,0.7841,2905.45,17.24
12/4/1991,361.95,4.01,#N/A N/A,405,#N/A N/A,113.05,1.4265,5.2827,1.778,1.2495,0.7857,2920.79,18.45
15/4/1991,360.1,3.97,#N/A N/A,403.75,#N/A N/A,111.55,1.4235,5.2827,1.7935,1.2583,0.781,2933.17,16.5
16/4/1991,361.2,4.02,#N/A N/A,403.75,#N/A N/A,108.95,1.418,5.2827,1.7922,1.2595,0.7795,2986.88,15.82
17/4/1991,360.65,4.07,#N/A N/A,403.75,#N/A N/A,108.05,1.426,5.2827,1.7875,1.2593,0.7788,3004.46,15.47
18/4/1991,359.15,4.12,#N/A N/A,400.75,#N/A N/A,107.05,1.443,5.289,1.7535,1.2463,0.7773,2999.26,16.26
19/4/1991,356.15,3.95,#N/A N/A,400.75,#N/A N/A,107.65,1.4715,5.2979,1.722,1.2111,0.7741,2965.59,15.68
22/4/1991,356.4,3.92,#N/A N/A,396.5,#N/A N/A,111.45,1.481,5.3083,1.697,1.1903,0.771,2927.72,16.78
23/4/1991,355.5,3.94,#N/A N/A,396.5,#N/A N/A,110.15,1.4595,5.3036,1.709,1.2044,0.778,2930.45,17.02
24/4/1991,355.8,3.93,#N/A N/A,396.5,#N/A N/A,110.25,1.4698,5.3036,1.6995,1.2047,0.777,2949.5,16.72
25/4/1991,353.25,3.87,#N/A N/A,391.75,#N/A N/A,117.35,1.4658,5.3036,1.6925,1.199,0.7773,2921.04,17.15
26/4/1991,353.25,3.9,#N/A N/A,391.75,#N/A N/A,116.45,1.4795,5.3036,1.6915,1.1976,0.7798,2912.38,17.27
29/4/1991,351.1,3.88,#N/A N/A,390.5,#N/A N/A,118.95,1.484,5.3036,1.6985,1.1834,0.779,2876.98,18.27
30/4/1991,357.75,3.93,#N/A N/A,390.5,#N/A N/A,124.25,1.449,5.3036,1.726,1.2192,0.7838,2887.87,18.24
1/5/1991,356.5,3.97,#N/A N/A,390.5,#N/A N/A,120.05,1.445,5.3007,1.7235,1.2337,0.779,2930.2,17.77
2/5/1991,354.15,3.93,#N/A N/A,391.5,#N/A N/A,119.75,1.459,5.3007,1.72,1.2161,0.7784,2938.61,17.52
3/5/1991,355.5,4.01,#N/A N/A,391.5,#N/A N/A,124.75,1.476,5.3007,1.694,1.2037,0.7772,2938.86,17.24
6/5/1991,355.5,4.02,#N/A N/A,391.5,#N/A N/A,123.85,1.4702,5.3201,1.71,1.2037,0.7814,2941.64,17.92
7/5/1991,356.15,4.02,#N/A N/A,391.5,#N/A N/A,124.85,1.459,5.3201,1.726,1.2197,0.7805,2917.49,17.46
8/5/1991,356.9,4.06,#N/A N/A,391.5,#N/A N/A,122.35,1.465,5.3201,1.72,1.2137,0.784,2930.9,17.78
9/5/1991,356.85,4.03,#N/A N/A,392.75,#N/A N/A,120.65,1.473,5.3264,1.719,1.2037,0.7835,2971.15,17.17
10/5/1991,356.7,4.03,#N/A N/A,392.75,#N/A N/A,125.85,1.459,5.3264,1.719,1.2108,0.783,2920.17,17.54
13/5/1991,356.85,4,#N/A N/A,390.5,#N/A N/A,124.55,1.444,5.3264,1.735,1.2168,0.7792,2924.42,17.66
14/5/1991,357.95,4.11,#N/A N/A,390.5,#N/A N/A,131.15,1.4322,5.3264,1.7465,1.2297,0.7797,2886.85,18
15/5/1991,359.85,4.1,#N/A N/A,390.5,#N/A N/A,132.05,1.4315,5.3201,1.754,1.2419,0.784,2865.38,18.38
16/5/1991,356,4.1,#N/A N/A,391.25,#N/A N/A,129.05,1.441,5.3201,1.7498,1.2378,0.7837,2894.01,17.24
17/5/1991,355.1,4.01,#N/A N/A,391.25,#N/A N/A,126.05,1.471,5.3201,1.714,1.2112,0.7817,2886.63,16.64
20/5/1991,355,4,#N/A N/A,390.75,#N/A N/A,127.15,1.4587,5.3332,1.7175,1.2085,0.7831,2892.22,17.1
21/5/1991,356.3,4.04,#N/A N/A,390.75,#N/A N/A,124.55,1.4495,5.3332,1.738,1.2241,0.7774,2906.08,16.07
22/5/1991,356.75,4.09,#N/A N/A,390.75,#N/A N/A,130.55,1.46,5.3296,1.7295,1.2151,0.764,2910.33,16.16
23/5/1991,354.9,4.03,#N/A N/A,391.75,#N/A N/A,134.05,1.4563,5.3359,1.7355,1.2192,0.7578,2900.04,16.11
24/5/1991,355.8,4.05,#N/A N/A,391.75,#N/A N/A,141.15,1.4546,5.3359,1.731,1.2253,0.7595,2913.91,15.23
27/5/1991,355.8,4.05,#N/A N/A,391,#N/A N/A,139.95,1.448,5.3359,1.7385,1.2253,0.7574,2913.91,15.23
28/5/1991,355.65,4.05,#N/A N/A,391,#N/A N/A,140.25,1.4455,5.3359,1.7465,1.2305,0.7601,2958.86,15.67
29/5/1991,361.5,4.14,#N/A N/A,391,#N/A N/A,144.25,1.463,5.3359,1.728,1.2335,0.7615,2969.59,15.9
30/5/1991,361.05,4.11,#N/A N/A,392.5,#N/A N/A,141.55,1.466,5.349,1.715,1.2176,0.7579,3000.45,16.02
31/5/1991,360.4,4.13,#N/A N/A,392.5,#N/A N/A,136.95,1.4822,5.349,1.698,1.2086,0.7597,3027.5,15.93
3/6/1991,363,4.15,#N/A N/A,378.25,#N/A N/A,135.95,1.4895,5.3537,1.697,1.1972,0.7583,3035.33,16.87
4/6/1991,362.4,4.15,#N/A N/A,378.25,#N/A N/A,136.15,1.485,5.3585,1.699,1.2011,0.7633,3027.95,16.17
5/6/1991,362.4,4.16,#N/A N/A,378.25,#N/A N/A,136.25,1.4962,5.3585,1.6935,1.1972,0.7487,3005.37,16.4
6/6/1991,364.85,4.24,#N/A N/A,378.25,#N/A N/A,140.45,1.5025,5.3585,1.6878,1.1975,0.75,2994.86,16.93
7/6/1991,367,4.49,#N/A N/A,378.25,#N/A N/A,128.95,1.519,5.3585,1.6715,1.186,0.7515,2976.74,16.98
10/6/1991,372.2,4.57,#N/A N/A,380,#N/A N/A,131.15,1.5118,5.3674,1.6715,1.1832,0.7545,2975.4,17.47
11/6/1991,371.25,4.48,#N/A N/A,380,#N/A N/A,130.45,1.5145,5.3674,1.6657,1.1822,0.7567,2985.91,17.32
12/6/1991,372,4.51,#N/A N/A,380,#N/A N/A,130.45,1.5325,5.3674,1.6435,1.1692,0.7543,2961.99,17.72
13/6/1991,369.7,4.46,#N/A N/A,380.5,#N/A N/A,129.75,1.5373,5.3737,1.6355,1.1633,0.7536,2965.12,16.99
14/6/1991,367.75,4.51,#N/A N/A,380.5,#N/A N/A,130.45,1.5335,5.3737,1.6385,1.169,0.756,3000.45,15.98
17/6/1991,366.8,4.38,#N/A N/A,378,#N/A N/A,132.35,1.546,5.3737,1.6265,1.1625,0.7645,2993.96,15.5
18/6/1991,370.25,4.47,#N/A N/A,378,#N/A N/A,135.25,1.5621,5.3737,1.612,1.1539,0.7645,2986.81,16.14
19/6/1991,367.4,4.43,#N/A N/A,378,#N/A N/A,144.85,1.5387,5.3737,1.635,1.165,0.7645,2955.5,17.44
20/6/1991,367.6,4.44,#N/A N/A,369.25,#N/A N/A,143.15,1.5417,5.369,1.635,1.1677,0.7655,2953.94,16.75
21/6/1991,366.25,4.44,#N/A N/A,369.25,#N/A N/A,143.05,1.5468,5.369,1.627,1.1616,0.7665,2965.56,16.51
24/6/1991,360.9,4.34,#N/A N/A,370.25,#N/A N/A,144.85,1.5335,5.369,1.6465,1.1729,0.7665,2913.01,18.28
25/6/1991,363.35,4.36,#N/A N/A,370.25,#N/A N/A,143.35,1.5525,5.369,1.631,1.1644,0.767,2910.11,17.85
26/6/1991,366.1,4.41,#N/A N/A,370.25,#N/A N/A,131.85,1.544,5.369,1.639,1.1727,0.7677,2913.01,17.98
27/6/1991,364.8,4.35,#N/A N/A,374.5,#N/A N/A,133.85,1.5495,5.369,1.6345,1.1677,0.768,2934.93,17.87
28/6/1991,368.35,4.45,#N/A N/A,374.5,#N/A N/A,132.85,1.5582,5.369,1.622,1.1549,0.7673,2906.75,19.55
