,Dates,XPD Curncy,log_returns
2650,2000-02-28,670.0,0.0
2651,2000-02-29,725.0,0.07889394246966294
2652,2000-01-03,700.0,-0.03509131981127006
2653,2000-02-03,660.0,-0.058840500022933465
2654,2000-03-03,665.0,0.007547205635382904
2655,2000-06-03,655.0,-0.01515180502060222
2656,2000-07-03,650.0,-0.007662872745569137
2657,2000-08-03,697.0,0.06981304787084118
2658,2000-09-03,705.0,0.011412392051744765
2659,2000-10-03,692.5,-0.017889564750775057
2660,2000-03-13,687.5,-0.007246408520767198
2661,2000-03-14,705.0,0.02513597327154224
2662,2000-03-15,705.0,0.0
2663,2000-03-16,723.0,0.02521141934649607
2664,2000-03-17,723.0,0.0
2665,2000-03-20,692.0,-0.04382326654109508
2666,2000-03-21,667.0,-0.0367959097020459
2667,2000-03-22,665.0,-0.0030030052597695457
2668,2000-03-23,650.0,-0.0228146777661714
2669,2000-03-24,630.0,-0.031252543504104426
2670,2000-03-27,620.0,-0.01600034134644119
2671,2000-03-28,620.0,0.0
2672,2000-03-29,612.0,-0.01298719552681119
2673,2000-03-30,613.5,0.0024479816386400372
2674,2000-03-31,613.5,0.0
2675,2000-03-04,595.0,-0.03061885860533634
2676,2000-04-04,585.5,-0.016095222507857783
2677,2000-05-04,597.0,0.019450930354829993
2678,2000-06-04,600.0,0.0050125418235441935
2679,2000-07-04,587.5,-0.02105340919783238
2680,2000-10-04,550.0,-0.0659579677917974
2681,2000-11-04,555.0,0.009049835519917856
2682,2000-12-04,565.0,0.01785761740000647
2683,2000-04-13,558.0,-0.012466768765130047
2684,2000-04-14,560.0,0.0035778213478839024
2685,2000-04-17,585.0,0.043675063502661635
2686,2000-04-18,572.5,-0.021599111803461815
2687,2000-04-19,577.75,0.009128513726095449
2688,2000-04-20,560.0,-0.031204465425295192
2689,2000-04-21,560.0,0.0
2690,2000-04-24,560.0,0.0
2691,2000-04-25,560.0,0.0
2692,2000-04-26,580.0,0.03509131981127019
2693,2000-04-27,580.0,0.0
2694,2000-04-28,595.0,0.025533302005164845
2695,2000-01-05,595.0,0.0
2696,2000-02-05,620.0,0.04115807249350755
2697,2000-03-05,595.25,-0.040737992672165074
2698,2000-04-05,595.0,-0.0004200798213424402
2699,2000-05-05,595.0,0.0
2700,2000-08-05,577.0,-0.0307191390375302
2701,2000-09-05,584.0,0.012058716320127394
2702,2000-10-05,585.0,0.0017108644036293876
2703,2000-11-05,585.0,0.0
2704,2000-12-05,580.25,-0.008152802077310043
2705,2000-05-15,567.5,-0.02221829579898873
2706,2000-05-16,570.0,0.004395611473038129
2707,2000-05-17,581.0,0.019114396023315453
2708,2000-05-18,575.0,-0.010380716054560741
2709,2000-05-19,570.0,-0.008733679968754553
2710,2000-05-22,580.0,0.01739174271186924
2711,2000-05-23,564.5,-0.027087719950748282
2712,2000-05-24,568.25,0.006621079142935956
2713,2000-05-25,564.5,-0.006621079142935846
2714,2000-05-26,570.0,0.009695977238879107
2715,2000-05-29,570.0,0.0
2716,2000-05-30,570.25,0.0004385003359016334
2717,2000-05-31,566.0,-0.00748078296131453
2718,2000-01-06,582.0,0.02787636952825487
2719,2000-02-06,588.0,0.010256500167189061
2720,2000-05-06,593.0,0.008467451099098596
2721,2000-06-06,615.0,0.03642786880879243
2722,2000-07-06,617.5,0.004056800695614469
2723,2000-08-06,637.5,0.031875208530449034
2724,2000-09-06,642.0,0.007034026657379982
2725,2000-12-06,642.5,0.0007785130794136617
2726,2000-06-13,656.5,0.021555876973475937
2727,2000-06-14,659.5,0.0045592784145184325
2728,2000-06-15,659.5,0.0
2729,2000-06-16,670.0,0.015795740227642418
2730,2000-06-19,680.0,0.014815085785140682
2731,2000-06-20,687.5,0.010969031370573937
2732,2000-06-21,690.0,0.003629768050578731
2733,2000-06-22,669.0,-0.030907537463076663
2734,2000-06-23,646.0,-0.034984556345626625
2735,2000-06-26,666.0,0.030490166757787204
2736,2000-06-27,651.0,-0.022780028331819885
2737,2000-06-28,655.0,0.006125593426682576
2738,2000-06-29,653.0,-0.0030581063588208846
2739,2000-06-30,635.0,-0.02795213038373944
2740,2000-03-07,623.0,-0.01907848010523856
2741,2000-04-07,625.0,0.003205130948948331
2742,2000-05-07,618.0,-0.011263192278710714
2743,2000-06-07,636.0,0.02871010588243136
2744,2000-07-07,656.0,0.03096222560396689
2745,2000-10-07,666.0,0.0151288815963
2746,2000-11-07,668.0,0.002998502996256633
2747,2000-12-07,668.0,0.0
2748,2000-07-13,660.0,-0.01204833851617448
2749,2000-07-14,686.0,0.03863779270541392
2750,2000-07-17,702.5,0.02376777348201553
2751,2000-07-18,716.0,0.019034765752744702
2752,2000-07-19,707.0,-0.01264950106407286
2753,2000-07-20,720.0,0.018220546113528316
2754,2000-07-21,762.0,0.056695343676545294
2755,2000-07-24,767.0,0.006540245680609975
2756,2000-07-25,764.0,-0.003919012200735719
2757,2000-07-26,766.0,0.0026143805740708936
2758,2000-07-27,771.0,0.006506203822738278
2759,2000-07-28,769.0,-0.002597404057685506
2760,2000-07-31,815.5,0.05871045255542451
2761,2000-01-08,823.0,0.009154778616001183
2762,2000-02-08,847.5,0.029334638577535578
2763,2000-03-08,794.5,-0.06457785327783462
2764,2000-04-08,794.5,0.0
2765,2000-07-08,743.5,-0.06634422007656092
2766,2000-08-08,742.5,-0.0013458952233551251
2767,2000-09-08,785.5,0.05629758701882117
2768,2000-10-08,782.5,-0.003826535281367534
2769,2000-11-08,782.5,0.0
2770,2000-08-14,767.5,-0.01935544295295609
2771,2000-08-15,765.0,-0.0032626456348163824
2772,2000-08-16,770.0,0.006514681021193672
2773,2000-08-17,750.0,-0.026317308317373417
2774,2000-08-18,743.0,-0.009377161812596931
2775,2000-08-21,740.25,-0.0037080777360584878
2776,2000-08-22,743.0,0.003708077736058562
2777,2000-08-23,735.0,-0.010825545504922447
2778,2000-08-24,722.5,-0.01715307922624947
2779,2000-08-25,715.0,-0.010434877292579619
2780,2000-08-28,714.0,-0.0013995803544232435
2781,2000-08-29,721.5,0.01044941587434114
2782,2000-08-30,715.5,-0.008350779217419963
2783,2000-08-31,718.0,0.0034879700517186072
2784,2000-01-09,725.0,0.009702085806450668
2785,2000-04-09,717.5,-0.010398707220898622
2786,2000-05-09,720.0,0.0034782643763247925
2787,2000-06-09,732.5,0.017212128881121426
2788,2000-07-09,760.0,0.03685509238915429
2789,2000-08-09,770.0,0.0130720815673527
2790,2000-11-09,756.0,-0.01834913866819654
2791,2000-12-09,769.9,0.018219260104470884
2792,2000-09-13,747.0,-0.030195451151186537
2793,2000-09-14,722.0,-0.034040046239991045
2794,2000-09-15,723.0,0.0013840832659385552
2795,2000-09-18,711.0,-0.016736792355523864
2796,2000-09-19,722.0,0.015352709089585312
2797,2000-09-20,717.25,-0.006600684031352024
2798,2000-09-21,727.5,0.014189544184173354
2799,2000-09-22,738.0,0.014329825554824868
2800,2000-09-25,716.25,-0.029914556571523126
2801,2000-09-26,718.0,0.002440301019274972
2802,2000-09-27,716.5,-0.00209132177999761
2803,2000-09-28,708.0,-0.011934153574506792
2804,2000-09-29,714.85,0.009628636781453417
2805,2000-02-10,717.5,0.003700217158602938
2806,2000-03-10,720.7,0.004450014296619155
2807,2000-04-10,734.15,0.018490405478551217
2808,2000-05-10,744.0,0.01332766742414527
2809,2000-06-10,740.85,-0.0042428591783482544
2810,2000-09-10,736.9,-0.005345977881789978
2811,2000-10-10,736.75,-0.0002035761551495152
2812,2000-11-10,739.35,0.0035228002016923646
2813,2000-12-10,741.0,0.002229203476590303
2814,2000-10-13,738.0,-0.00405680069561443
2815,2000-10-16,738.65,0.0008803711671446421
2816,2000-10-17,738.5,-0.00020309379618259788
2817,2000-10-18,740.0,0.002029084226781015
2818,2000-10-19,759.0,0.025351591197414557
2819,2000-10-20,760.0,0.0013166558847469028
2820,2000-10-23,761.35,0.0017747400063646951
2821,2000-10-24,752.0,-0.012356849336901628
2822,2000-10-25,753.9,0.0025234092678162365
2823,2000-10-26,755.0,0.001458016031368633
2824,2000-10-27,756.0,0.0013236269305083458
2825,2000-10-30,752.0,-0.005305052229693229
2826,2000-10-31,766.5,0.01909837436202894
2827,2000-01-11,779.0,0.016176347558879502
2828,2000-02-11,796.5,0.022216083479354914
2829,2000-03-11,793.0,-0.004403907715255276
2830,2000-06-11,780.0,-0.016529301951210582
2831,2000-07-11,783.25,0.004158010148663677
2832,2000-08-11,783.5,0.00031913196377440474
2833,2000-09-11,787.05,0.004520717004754894
2834,2000-10-11,787.55,0.0006350819469140672
2835,2000-11-13,779.5,-0.010274172249913149
2836,2000-11-14,787.5,0.010210682201956936
2837,2000-11-15,787.5,0.0
2838,2000-11-16,787.5,0.0
2839,2000-11-17,785.5,-0.0025429130041122487
2840,2000-11-20,787.5,0.0025429130041123332
2841,2000-11-21,787.5,0.0
2842,2000-11-22,789.5,0.0025364629959087333
2843,2000-11-23,789.5,0.0
2844,2000-11-24,789.5,0.0
2845,2000-11-27,794.5,0.006313152281073945
2846,2000-11-28,805.0,0.013129291441792802
2847,2000-11-29,810.0,0.00619197024792098
2848,2000-11-30,825.0,0.018349138668196617
2849,2000-01-12,842.1,0.02051538570126549
2850,2000-04-12,880.0,0.04402313543630564
2851,2000-05-12,872.0,-0.009132483563272474
2852,2000-06-12,860.0,-0.013857034661426241
2853,2000-07-12,902.5,0.04823630095948265
2854,2000-08-12,908.3,0.006406030301131742
2855,2000-11-12,924.0,0.017137351133516412
2856,2000-12-12,936.15,0.013063648406477401
2857,2000-12-13,895.0,-0.04495200177330631
2858,2000-12-14,927.55,0.03572298310952671
2859,2000-12-15,946.5,0.020224269264995348
2860,2000-12-18,940.0,-0.006891095385327949
2861,2000-12-19,915.0,-0.02695580998852822
2862,2000-12-20,943.0,0.03014221735793617
2863,2000-12-21,950.0,0.0073957019611289926
2864,2000-12-22,965.0,0.015666116744399456
2865,2000-12-25,965.0,0.0
2866,2000-12-26,960.0,-0.005194816877104023
2867,2000-12-27,969.0,0.009331327428884222
2868,2000-12-28,958.0,-0.01141683391990567
2869,2000-12-29,959.45,0.0015124256448909089
2870,2001-01-01,959.45,0.0
2871,2001-02-01,973.5,0.014537621196502879
2872,2001-03-01,990.0,0.01680711831638119
2873,2001-04-01,987.0,-0.003034903695154047
2874,2001-05-01,978.0,-0.009160369398664278
2875,2001-08-01,1009.0,0.031205350318791587
2876,2001-09-01,1035.0,0.025441685345860585
2877,2001-10-01,1095.0,0.05635293655113178
2878,2001-11-01,1065.0,-0.027779564107075706
2879,2001-12-01,1065.0,0.0
2880,2001-01-15,1065.0,0.0
2881,2001-01-16,1065.0,0.0
2882,2001-01-17,1040.0,-0.023754086008107144
2883,2001-01-18,1040.0,0.0
2884,2001-01-19,1050.0,0.009569451016150672
2885,2001-01-22,1090.0,0.03738753207162041
2886,2001-01-23,1080.0,-0.009216655104923952
2887,2001-01-24,1070.0,-0.009302392662313561
2888,2001-01-25,1050.0,-0.018868484304382805
2889,2001-01-26,1110.5,0.056020200182913135
2890,2001-01-29,1080.0,-0.02784932321621675
2891,2001-01-30,1045.0,-0.03294415571935403
2892,2001-01-31,1045.0,0.0
2893,2001-01-02,1045.0,0.0
2894,2001-02-02,1045.0,0.0
2895,2001-05-02,1060.0,0.014252022707201413
2896,2001-06-02,1060.0,0.0
2897,2001-07-02,1060.0,0.0
2898,2001-08-02,1045.0,-0.014252022707201502
2899,2001-09-02,1015.0,-0.029128272923023713
2900,2001-12-02,980.0,-0.03509131981127006
2901,2001-02-13,985.0,0.005089069507471228
2902,2001-02-14,980.15,-0.004936019995655541
2903,2001-02-15,985.0,0.004936019995655547
2904,2001-02-16,984.0,-0.0010157441198354164
2905,2001-02-19,974.0,-0.010214593409718295
2906,2001-02-20,978.0,0.004098366392282185
2907,2001-02-21,940.0,-0.039629794770767716
2908,2001-02-22,887.5,-0.057471353914478704
2909,2001-02-23,847.5,-0.04611768209496559
2910,2001-02-26,852.5,0.005882369903066613
2911,2001-02-27,847.5,-0.0058823699030665245
2912,2001-02-28,837.5,-0.011869575555383882
2913,2001-01-03,802.55,-0.04262710533999485
2914,2001-02-03,769.0,-0.04270318885358276
2915,2001-05-03,747.5,-0.028356664240802507
2916,2001-06-03,777.15,0.03889907666406547
2917,2001-07-03,775.0,-0.002770352575560022
2918,2001-08-03,825.5,0.06312623400683573
2919,2001-09-03,812.85,-0.015442672679949771
2920,2001-12-03,787.2,-0.032064244942189166
2921,2001-03-13,794.0,0.008601115509091971
2922,2001-03-14,805.0,0.013758816171427747
2923,2001-03-15,800.0,-0.006230549750636086
2924,2001-03-16,802.5,0.0031201273362436777
2925,2001-03-19,805.0,0.00311042241439233
2926,2001-03-20,785.0,-0.025158559636154987
2927,2001-03-21,785.0,0.0
2928,2001-03-22,780.0,-0.00638979809877101
2929,2001-03-23,772.0,-0.010309369658861213
2930,2001-03-26,770.0,-0.0025940351770466466
2931,2001-03-27,770.0,0.0
2932,2001-03-28,755.0,-0.01967276559870478
2933,2001-03-29,740.0,-0.020067563050809256
2934,2001-03-30,737.5,-0.0033840979842405684
2935,2001-02-04,722.5,-0.020548668227387677
2936,2001-03-04,701.88,-0.028954970743652473
2937,2001-04-04,700.0,-0.0026821141995300034
2938,2001-05-04,682.5,-0.025317807984289897
2939,2001-06-04,670.0,-0.018484814674103102
2940,2001-09-04,670.0,0.0
2941,2001-10-04,672.5,0.003724399090982494
2942,2001-11-04,665.0,-0.011215070820140068
2943,2001-12-04,666.0,0.0015026298845350965
2944,2001-04-13,655.0,-0.016654434905137235
2945,2001-04-16,655.0,0.0
2946,2001-04-17,735.0,0.11523526357758473
2947,2001-04-18,761.5,0.03541967312237988
2948,2001-04-19,710.5,-0.06932122479806116
2949,2001-04-20,702.0,-0.012035543511344225
2950,2001-04-23,720.0,0.025317807984289786
2951,2001-04-24,705.0,-0.02105340919783238
2952,2001-04-25,707.5,0.003539826705123987
2953,2001-04-26,702.5,-0.00709222830949191
2954,2001-04-27,685.0,-0.025226562945675574
2955,2001-04-30,685.0,0.0
2956,2001-01-05,677.5,-0.011009285508369368
2957,2001-02-05,681.5,0.00588669838273126
2958,2001-03-05,670.5,-0.016272548414854076
2959,2001-04-05,683.5,0.019202953442271034
2960,2001-07-05,671.2,-0.018159501011007773
2961,2001-08-05,670.0,-0.001789442767984732
2962,2001-09-05,672.5,0.003724399090982494
2963,2001-10-05,655.0,-0.026366875840742224
2964,2001-11-05,652.5,-0.0038240964384033942
2965,2001-05-14,625.5,-0.04225980928988261
2966,2001-05-15,641.0,0.02447812701370413
2967,2001-05-16,642.5,0.002337359848704772
2968,2001-05-17,647.5,0.007751976804317924
2969,2001-05-18,651.5,0.006158602991207025
2970,2001-05-21,655.0,0.00535783907035207
2971,2001-05-22,651.0,-0.006125593426682731
2972,2001-05-23,642.5,-0.013142825439194416
2973,2001-05-24,645.5,0.00465839351732231
2974,2001-05-25,658.5,0.019939310896638644
2975,2001-05-28,660.0,0.0022753138371356054
2976,2001-05-29,665.0,0.007547205635382904
2977,2001-05-30,662.5,-0.0037664827954768934
2978,2001-05-31,662.5,0.0
2979,2001-01-06,640.0,-0.03455238150665973
2980,2001-04-06,640.0,0.0
2981,2001-05-06,627.5,-0.01972450534777859
2982,2001-06-06,619.6,-0.012669562463225325
2983,2001-07-06,619.5,-0.00016140747351642306
2984,2001-08-06,619.5,0.0
2985,2001-11-06,616.5,-0.004854378464798199
2986,2001-12-06,604.5,-0.0196566525495516
2987,2001-06-13,593.6,-0.018195978201676687
2988,2001-06-14,602.0,0.014051753455650287
2989,2001-06-15,609.5,0.01238150361250523
2990,2001-06-18,611.5,0.0032760062059007237
2991,2001-06-19,612.0,0.0008173273850990113
2992,2001-06-20,617.0,0.008136741393061704
2993,2001-06-21,621.0,0.006462058028091024
2994,2001-06-22,613.0,-0.01296614599726731
2995,2001-06-25,612.0,-0.0016326534238853348
2996,2001-06-26,610.0,-0.0032733253449691376
2997,2001-06-27,608.0,-0.0032840752011898846
2998,2001-06-28,608.0,0.0
2999,2001-06-29,602.0,-0.009917436657345916
3000,2001-02-07,598.0,-0.006666691358189345
3001,2001-03-07,593.0,-0.008396354952906278
3002,2001-04-07,590.0,-0.00507186209796034
3003,2001-05-07,590.0,0.0
3004,2001-06-07,582.5,-0.01279335145990947
3005,2001-09-07,582.5,0.0
3006,2001-10-07,562.5,-0.03493805136128046
3007,2001-11-07,562.5,0.0
3008,2001-12-07,563.5,0.0017761994012558944
3009,2001-07-13,555.5,-0.014298724400146318
3010,2001-07-16,545.0,-0.019082814416440597
3011,2001-07-17,527.0,-0.033585246121881754
3012,2001-07-18,507.0,-0.03868954495017918
3013,2001-07-19,513.5,0.012739025777429712
3014,2001-07-20,481.0,-0.06538275926285174
3015,2001-07-23,477.0,-0.008350779217419963
3016,2001-07-24,462.0,-0.03195159980660236
3017,2001-07-25,456.6,-0.011757156986043644
3018,2001-07-26,468.0,0.024660561821951622
3019,2001-07-27,456.0,-0.025975486403260677
3020,2001-07-30,440.0,-0.03571808260207923
3021,2001-07-31,455.0,0.033522692038643644
3022,2001-01-08,455.0,0.0
3023,2001-02-08,483.5,0.0607538959423986
3024,2001-03-08,487.5,0.008238975544552862
3025,2001-06-08,475.0,-0.025975486403260677
3026,2001-07-08,443.0,-0.06974503398950563
3027,2001-08-08,443.0,0.0
3028,2001-09-08,453.0,0.022322355437898487
3029,2001-10-08,472.5,0.04214562145076353
3030,2001-08-13,472.5,0.0
3031,2001-08-14,455.0,-0.037740327982847086
3032,2001-08-15,437.0,-0.04036422385536023
3033,2001-08-16,445.0,0.018141087070650003
3034,2001-08-17,445.0,0.0
3035,2001-08-20,442.6,-0.005407854549290889
3036,2001-08-21,447.0,0.009892166996619427
3037,2001-08-22,460.4,0.0295370822341588
3038,2001-08-23,446.5,-0.030656276531173806
3039,2001-08-24,445.0,-0.0033651181503135588
3040,2001-08-27,449.0,0.008948605576014014
3041,2001-08-28,470.0,0.045709806961850036
3042,2001-08-29,472.5,0.005305052229693098
3043,2001-08-30,446.5,-0.05659834661724366
3044,2001-08-31,454.5,0.017758513300979894
3045,2001-03-09,457.0,0.005485477276671278
3046,2001-04-09,457.5,0.0010934938213712896
3047,2001-05-09,464.65,0.01550754928777224
3048,2001-06-09,457.0,-0.016601043109143628
3049,2001-07-09,453.65,-0.007357415278566796
3050,2001-10-09,454.5,0.001871938001895713
3051,2001-11-09,465.0,0.022839491969822736
3052,2001-12-09,465.0,0.0
3053,2001-09-13,452.5,-0.027249642447375474
3054,2001-09-14,465.0,0.02724964244737554
3055,2001-09-17,465.5,0.0010746911297653593
3056,2001-09-18,465.0,-0.0010746911297654092
3057,2001-09-19,462.5,-0.005390848634876423
3058,2001-09-20,455.0,-0.01634913800152941
3059,2001-09-21,443.5,-0.025599617201316257
3060,2001-09-24,430.0,-0.030912593062026046
3061,2001-09-25,422.5,-0.0175957618903796
3062,2001-09-26,397.5,-0.06099451270284191
3063,2001-09-27,378.0,-0.05030073847479889
3064,2001-09-28,363.0,-0.040491361354736875
3065,2001-01-10,320.0,-0.1260818384710785
3066,2001-02-10,320.0,0.0
3067,2001-03-10,350.0,0.08961215868968714
3068,2001-04-10,340.0,-0.028987536873252298
3069,2001-05-10,347.5,0.021819047394639673
3070,2001-08-10,347.5,0.0
3071,2001-09-10,342.5,-0.014493007302566864
3072,2001-10-10,345.0,0.007272759329079877
3073,2001-11-10,348.0,0.008658062743114531
3074,2001-12-10,350.0,0.0057306747089850745
3075,2001-10-15,357.5,0.021202207650602906
3076,2001-10-16,340.0,-0.05018974452385528
3077,2001-10-17,335.0,-0.014815085785140587
3078,2001-10-18,325.0,-0.030305349495328922
3079,2001-10-19,322.0,-0.009273636785329215
3080,2001-10-22,315.0,-0.02197890671877523
3081,2001-10-23,318.0,0.009478743954543739
3082,2001-10-24,320.0,0.006269613013595395
3083,2001-10-25,319.0,-0.0031298930089277044
3084,2001-10-26,335.0,0.0489394290402219
3085,2001-10-29,348.0,0.03807194794940797
3086,2001-10-30,332.5,-0.045562619678565494
3087,2001-10-31,317.5,-0.04616204176316249
3088,2001-01-11,317.5,0.0
3089,2001-02-11,330.0,0.038614836127779516
3090,2001-05-11,325.0,-0.01526747213078842
3091,2001-06-11,328.0,0.00918842605440617
3092,2001-07-11,328.0,0.0
3093,2001-08-11,325.0,-0.009188426054406255
3094,2001-09-11,323.0,-0.0061728591070809675
3095,2001-12-11,335.0,0.03647820860240988
3096,2001-11-13,310.0,-0.0775582343458745
3097,2001-11-14,318.0,0.025479085300984968
3098,2001-11-15,321.0,0.009389740349839137
3099,2001-11-16,335.0,0.04268940869505057
3100,2001-11-19,335.0,0.0
3101,2001-11-20,328.0,-0.021116923440922697
3102,2001-11-21,328.0,0.0
3103,2001-11-22,328.0,0.0
3104,2001-11-23,328.0,0.0
3105,2001-11-26,333.0,0.0151288815963
3106,2001-11-27,333.0,0.0
3107,2001-11-28,333.0,0.0
3108,2001-11-29,333.0,0.0
3109,2001-11-30,347.5,0.04262217502440307
3110,2001-03-12,355.0,0.02135312447056906
3111,2001-04-12,363.0,0.022285044789434955
3112,2001-05-12,373.0,0.027175585378964816
3113,2001-06-12,386.0,0.03425894982101534
3114,2001-07-12,415.0,0.07244115076586748
3115,2001-10-12,424.0,0.021454935001259466
3116,2001-11-12,408.0,-0.03846628082779605
3117,2001-12-12,385.0,-0.0580238401163775
3118,2001-12-13,392.0,0.018018505502678212
3119,2001-12-14,392.0,0.0
3120,2001-12-17,403.0,0.0276747221562205
3121,2001-12-18,405.0,0.004950505159856205
3122,2001-12-19,400.0,-0.012422519998557209
3123,2001-12-20,395.0,-0.012578782206860073
3124,2001-12-21,409.0,0.03482939114167984
3125,2001-12-24,413.0,0.009732436918231054
3126,2001-12-25,413.0,0.0
3127,2001-12-26,413.0,0.0
3128,2001-12-27,435.0,0.051898438127651235
3129,2001-12-28,440.0,0.01142869582362285
3130,2001-12-31,440.0,0.0
3131,2002-01-01,440.0,0.0
3132,2002-02-01,440.0,0.0
3133,2002-03-01,437.0,-0.006841531816716712
3134,2002-04-01,427.5,-0.02197890671877523
3135,2002-07-01,422.0,-0.012948974340803068
3136,2002-08-01,430.0,0.018779894651596275
3137,2002-09-01,433.0,0.006952519314881663
3138,2002-10-01,433.0,0.0
3139,2002-11-01,433.0,0.0
3140,2002-01-14,435.0,0.004608303086194181
3141,2002-01-15,412.0,-0.054322681739157656
3142,2002-01-16,412.0,0.0
3143,2002-01-17,422.0,0.023981964686485405
3144,2002-01-18,415.0,-0.01672679380531351
3145,2002-01-21,402.5,-0.030583423372080278
3146,2002-01-22,401.0,-0.003733669552048838
3147,2002-01-23,385.0,-0.040718093018784915
3148,2002-01-24,382.0,-0.007822725681209045
3149,2002-01-25,382.0,0.0
3150,2002-01-28,383.0,0.0026143805740708936
3151,2002-01-29,362.0,-0.05639077735487499
3152,2002-01-30,370.0,0.021858793812499017
3153,2002-01-31,370.0,0.0
3154,2002-01-02,370.0,0.0
3155,2002-04-02,372.0,0.005390848634876373
3156,2002-05-02,365.0,-0.018996500690655036
3157,2002-06-02,372.0,0.018996500690655085
3158,2002-07-02,375.0,0.008032171697264253
3159,2002-08-02,378.0,0.007968169649176881
3160,2002-11-02,372.0,-0.01600034134644119
3161,2002-12-02,365.0,-0.018996500690655036
3162,2002-02-13,392.5,0.0726391836399717
3163,2002-02-14,389.0,-0.008957193604016828
3164,2002-02-15,380.0,-0.023408090898014846
3165,2002-02-18,375.0,-0.01324522675002068
3166,2002-02-19,376.0,0.0026631174194836284
3167,2002-02-20,375.0,-0.002663117419483662
3168,2002-02-21,375.0,0.0
3169,2002-02-22,370.0,-0.013423020332140661
3170,2002-02-25,371.0,0.0026990569691649835
3171,2002-02-26,375.0,0.010723963362975642
3172,2002-02-27,380.0,0.013245226750020723
3173,2002-02-28,378.0,-0.005277057100843781
3174,2002-01-03,372.0,-0.01600034134644119
3175,2002-04-03,375.0,0.008032171697264253
3176,2002-05-03,368.0,-0.018843087801479943
3177,2002-06-03,360.0,-0.02197890671877523
3178,2002-07-03,365.0,0.01379332213233577
3179,2002-08-03,371.0,0.01630470902494357
3180,2002-11-03,372.0,0.002691791665711353
3181,2002-12-03,370.0,-0.005390848634876423
3182,2002-03-13,370.0,0.0
3183,2002-03-14,370.0,0.0
3184,2002-03-15,370.0,0.0
3185,2002-03-18,373.5,0.009414998934601883
3186,2002-03-19,379.0,0.014618200509554313
3187,2002-03-20,377.0,-0.005291017634415548
3188,2002-03-21,378.0,0.0026490081715768625
3189,2002-03-22,377.5,-0.001323626930508253
3190,2002-03-25,390.0,0.03257617043461267
3191,2002-03-26,390.0,0.0
3192,2002-03-27,385.0,-0.012903404835907841
3193,2002-03-28,385.0,0.0
3194,2002-03-29,385.0,0.0
3195,2002-01-04,387.0,0.0051813587419975845
3196,2002-02-04,389.0,0.005154650588664422
3197,2002-03-04,380.0,-0.023408090898014846
3198,2002-04-04,367.0,-0.034809404665861174
3199,2002-05-04,362.0,-0.013717636228799195
3200,2002-08-04,362.0,0.0
3201,2002-09-04,362.0,0.0
3202,2002-10-04,369.5,0.020506528562485492
3203,2002-11-04,369.5,0.0
3204,2002-12-04,369.5,0.0
3205,2002-04-15,369.5,0.0
3206,2002-04-16,367.0,-0.006788892333686203
3207,2002-04-17,370.0,0.008141157583699866
3208,2002-04-18,378.5,0.022713067239233435
3209,2002-04-19,374.5,-0.010624269920229334
3210,2002-04-22,375.5,0.0026666682469152977
3211,2002-04-23,373.5,-0.005340466631317474
3212,2002-04-24,373.5,0.0
3213,2002-04-25,367.5,-0.016194685919980606
3214,2002-04-26,370.5,0.008130126083250309
3215,2002-04-29,363.0,-0.020450610471290768
3216,2002-04-30,361.0,-0.005524875931969804
3217,2002-01-05,352.0,-0.025246782734783813
3218,2002-02-05,350.0,-0.005698021114637779
3219,2002-03-05,350.5,0.0014275519911853237
3220,2002-06-05,357.5,0.019774655659417523
3221,2002-07-05,355.0,-0.007017572658646535
3222,2002-08-05,359.0,0.011204599012863062
3223,2002-09-05,353.5,-0.015438903151651417
3224,2002-10-05,353.5,0.0
3225,2002-05-13,353.5,0.0
3226,2002-05-14,355.5,0.005641763906668094
3227,2002-05-15,366.5,0.030473272083410535
3228,2002-05-16,371.7,0.014088555976500296
3229,2002-05-17,369.5,-0.00593633691494994
3230,2002-05-20,379.5,0.02670385644742819
3231,2002-05-21,371.7,-0.020767519532478153
3232,2002-05-22,357.0,-0.040351295523567345
3233,2002-05-23,355.5,-0.004210532536343494
3234,2002-05-24,355.0,-0.0014074597678797173
3235,2002-05-27,350.0,-0.014184634991956413
3236,2002-05-28,357.5,0.021202207650602906
3237,2002-05-29,355.0,-0.007017572658646535
3238,2002-05-30,355.0,0.0
3239,2002-05-31,344.5,-0.030023699021702495
3240,2002-03-06,350.5,0.01726661602093155
3241,2002-04-06,355.0,0.012757083000770941
3242,2002-05-06,348.5,-0.018479559274837198
3243,2002-06-06,354.5,0.01707011577160372
3244,2002-07-06,353.5,-0.002824860635554739
3245,2002-10-06,350.0,-0.009950330853168092
3246,2002-11-06,346.5,-0.01005033585350145
3247,2002-12-06,334.0,-0.03674182565325747
3248,2002-06-13,334.5,0.001495886591582708
3249,2002-06-14,336.25,0.005218051347765773
3250,2002-06-17,336.0,-0.0007437709528446524
3251,2002-06-18,334.5,-0.004474280394921077
3252,2002-06-19,335.0,0.001493652256783372
3253,2002-06-20,333.0,-0.005988041844622557
3254,2002-06-21,330.0,-0.009049835519917927
3255,2002-06-24,325.0,-0.01526747213078842
3256,2002-06-25,322.0,-0.009273636785329215
3257,2002-06-26,324.0,0.00619197024792098
3258,2002-06-27,319.0,-0.01555241300748477
3259,2002-06-28,321.0,0.006250020345171326
3260,2002-01-07,319.0,-0.0062500203451712946
